ID,Prix,Quantite,Remise,CA_Brut,CA_Net,TVA
5537,409.04,4,10.0,1636.16,1472.54,294.51
5538,465.8,2,0.0,931.6,931.6,186.32
5539,59.04,7,25.0,413.28,309.96,61.99
5540,243.19,20,25.0,4863.8,3647.85,729.57
5541,463.27,8,25.0,3706.16,2779.62,555.92
5542,281.13,16,20.0,4498.08,3598.46,719.69
5543,483.5,16,5.0,7736.0,7349.2,1469.84
5544,309.31,1,10.0,309.31,278.38,55.68
5545,415.75,10,20.0,4157.5,3326.0,665.2
5546,35.32,8,20.0,282.56,226.05,45.21
5547,115.03,3,15.0,345.09,293.33,58.67
5548,37.7,14,25.0,527.8,395.85,79.17
5549,202.63,9,15.0,1823.67,1550.12,310.02
5550,418.49,8,25.0,3347.92,2510.94,502.19
5551,338.06,8,5.0,2704.48,2569.26,513.85
5552,328.89,19,15.0,6248.91,5311.57,1062.31
5553,308.27,20,0.0,6165.4,6165.4,1233.08
5554,419.59,1,5.0,419.59,398.61,79.72
5555,395.91,9,20.0,3563.19,2850.55,570.11
5556,338.66,17,25.0,5757.22,4317.91,863.58
5557,217.77,17,25.0,3702.09,2776.57,555.31
5558,34.46,15,10.0,516.9,465.21,93.04
5559,413.25,12,10.0,4959.0,4463.1,892.62
5560,246.77,2,10.0,493.54,444.19,88.84
5561,270.36,12,15.0,3244.32,2757.67,551.53
5562,85.11,6,25.0,510.66,383.0,76.6
5563,203.93,17,15.0,3466.81,2946.79,589.36
5564,72.78,20,0.0,1455.6,1455.6,291.12
5565,252.81,8,25.0,2022.48,1516.86,303.37
5566,431.33,19,20.0,8195.27,6556.22,1311.24
5567,458.25,18,20.0,8248.5,6598.8,1319.76
5568,373.76,14,5.0,5232.64,4971.01,994.2
5569,27.44,19,20.0,521.36,417.09,83.42
5570,39.43,11,15.0,433.73,368.67,73.73
5571,59.98,7,10.0,419.86,377.87,75.57
5572,239.05,12,15.0,2868.6,2438.31,487.66
5573,236.24,4,25.0,944.96,708.72,141.74
5574,244.6,1,5.0,244.6,232.37,46.47
5575,114.88,7,15.0,804.16,683.54,136.71
5576,143.8,12,25.0,1725.6,1294.2,258.84
5577,194.22,9,0.0,1747.98,1747.98,349.6
5578,251.25,9,20.0,2261.25,1809.0,361.8
5579,88.08,3,10.0,264.24,237.82,47.56
5580,474.53,7,10.0,3321.71,2989.54,597.91
5581,407.92,16,10.0,6526.72,5874.05,1174.81
5582,267.81,15,25.0,4017.15,3012.86,602.57
5583,300.46,7,20.0,2103.22,1682.58,336.52
5584,308.52,12,20.0,3702.24,2961.79,592.36
5585,44.4,10,10.0,444.0,399.6,79.92
5586,289.38,1,0.0,289.38,289.38,57.88
5587,85.41,15,25.0,1281.15,960.86,192.17
5588,335.17,15,25.0,5027.55,3770.66,754.13
5589,298.94,17,20.0,5081.98,4065.58,813.12
5590,409.37,10,15.0,4093.7,3479.64,695.93
5591,368.19,12,10.0,4418.28,3976.45,795.29
5592,379.5,1,25.0,379.5,284.62,56.93
5593,491.18,9,0.0,4420.62,4420.62,884.12
5594,14.76,11,0.0,162.36,162.36,32.47
5595,356.15,6,5.0,2136.9,2030.05,406.01
5596,220.4,12,10.0,2644.8,2380.32,476.06
5597,335.12,20,15.0,6702.4,5697.04,1139.41
5598,307.72,16,5.0,4923.52,4677.34,935.47
5599,344.7,19,5.0,6549.3,6221.84,1244.37
5600,499.79,9,25.0,4498.11,3373.58,674.72
5601,22.55,19,0.0,428.45,428.45,85.69
5602,47.88,17,5.0,813.96,773.26,154.65
5603,147.0,4,20.0,588.0,470.4,94.08
5604,84.97,12,0.0,1019.64,1019.64,203.93
5605,95.61,14,20.0,1338.54,1070.83,214.17
5606,245.06,1,10.0,245.06,220.55,44.11
5607,199.48,20,5.0,3989.6,3790.12,758.02
5608,364.37,7,10.0,2550.59,2295.53,459.11
5609,28.1,1,10.0,28.1,25.29,5.06
5610,147.96,16,20.0,2367.36,1893.89,378.78
5611,426.66,7,10.0,2986.62,2687.96,537.59
5612,288.67,7,5.0,2020.69,1919.66,383.93
5613,378.64,7,15.0,2650.48,2252.91,450.58
5614,60.77,10,20.0,607.7,486.16,97.23
5615,455.89,3,15.0,1367.67,1162.52,232.5
5616,335.53,3,15.0,1006.59,855.6,171.12
5617,128.72,15,20.0,1930.8,1544.64,308.93
5618,383.92,20,0.0,7678.4,7678.4,1535.68
5619,275.41,4,5.0,1101.64,1046.56,209.31
5620,66.51,20,20.0,1330.2,1064.16,212.83
5621,77.38,5,20.0,386.9,309.52,61.9
5622,131.1,14,20.0,1835.4,1468.32,293.66
5623,404.3,4,10.0,1617.2,1455.48,291.1
5624,151.45,6,15.0,908.7,772.39,154.48
5625,331.69,2,25.0,663.38,497.53,99.51
5626,345.0,17,0.0,5865.0,5865.0,1173.0
5627,292.86,2,10.0,585.72,527.15,105.43
5628,423.09,13,15.0,5500.17,4675.14,935.03
5629,418.79,7,0.0,2931.53,2931.53,586.31
5630,299.51,11,15.0,3294.61,2800.42,560.08
5631,132.37,1,15.0,132.37,112.51,22.5
5632,195.75,9,5.0,1761.75,1673.66,334.73
5633,378.09,16,5.0,6049.44,5746.97,1149.39
5634,495.03,3,10.0,1485.09,1336.58,267.32
5635,401.07,10,15.0,4010.7,3409.09,681.82
5636,95.19,3,20.0,285.57,228.46,45.69
5637,379.54,19,20.0,7211.26,5769.01,1153.8
5638,402.81,19,10.0,7653.39,6888.05,1377.61
5639,53.46,15,10.0,801.9,721.71,144.34
5640,45.4,4,0.0,181.6,181.6,36.32
5641,115.58,9,25.0,1040.22,780.16,156.03
5642,326.33,1,15.0,326.33,277.38,55.48
5643,197.79,10,15.0,1977.9,1681.21,336.24
5644,220.81,9,0.0,1987.29,1987.29,397.46
5645,461.88,15,25.0,6928.2,5196.15,1039.23
5646,270.99,11,20.0,2980.89,2384.71,476.94
5647,258.33,5,0.0,1291.65,1291.65,258.33
5648,163.55,7,0.0,1144.85,1144.85,228.97
5649,200.49,10,5.0,2004.9,1904.65,380.93
5650,365.53,13,25.0,4751.89,3563.92,712.78
5651,84.55,17,25.0,1437.35,1078.01,215.6
5652,379.19,1,25.0,379.19,284.39,56.88
5653,419.61,1,10.0,419.61,377.65,75.53
5654,433.03,17,0.0,7361.51,7361.51,1472.3
5655,323.88,14,20.0,4534.32,3627.46,725.49
5656,119.99,13,15.0,1559.87,1325.89,265.18
5657,152.55,11,15.0,1678.05,1426.34,285.27
5658,29.37,16,0.0,469.92,469.92,93.98
5659,479.67,11,5.0,5276.37,5012.55,1002.51
5660,488.18,20,5.0,9763.6,9275.42,1855.08
5661,120.69,8,25.0,965.52,724.14,144.83
5662,188.1,2,20.0,376.2,300.96,60.19
5663,382.95,11,25.0,4212.45,3159.34,631.87
5664,324.97,8,20.0,2599.76,2079.81,415.96
5665,57.11,6,10.0,342.66,308.39,61.68
5666,128.23,12,15.0,1538.76,1307.95,261.59
5667,445.89,8,20.0,3567.12,2853.7,570.74
5668,346.29,2,15.0,692.58,588.69,117.74
5669,122.53,5,15.0,612.65,520.75,104.15
5670,48.86,14,20.0,684.04,547.23,109.45
5671,349.75,13,20.0,4546.75,3637.4,727.48
5672,376.01,4,15.0,1504.04,1278.43,255.69
5673,450.61,11,0.0,4956.71,4956.71,991.34
5674,160.01,7,15.0,1120.07,952.06,190.41
5675,246.48,6,5.0,1478.88,1404.94,280.99
5676,110.66,8,15.0,885.28,752.49,150.5
5677,93.34,18,20.0,1680.12,1344.1,268.82
5678,85.85,20,25.0,1717.0,1287.75,257.55
5679,52.32,20,15.0,1046.4,889.44,177.89
5680,278.75,20,5.0,5575.0,5296.25,1059.25
5681,455.18,4,0.0,1820.72,1820.72,364.14
5682,50.8,14,20.0,711.2,568.96,113.79
5683,366.52,6,10.0,2199.12,1979.21,395.84
5684,186.17,1,15.0,186.17,158.24,31.65
5685,446.12,15,20.0,6691.8,5353.44,1070.69
5686,185.56,13,15.0,2412.28,2050.44,410.09
5687,260.62,15,25.0,3909.3,2931.98,586.4
5688,213.8,20,15.0,4276.0,3634.6,726.92
5689,287.5,16,10.0,4600.0,4140.0,828.0
5690,439.05,19,0.0,8341.95,8341.95,1668.39
5691,399.9,17,20.0,6798.3,5438.64,1087.73
5692,153.38,9,20.0,1380.42,1104.34,220.87
5693,112.28,12,5.0,1347.36,1279.99,256.0
5694,456.9,9,5.0,4112.1,3906.49,781.3
5695,162.26,5,10.0,811.3,730.17,146.03
5696,402.2,7,15.0,2815.4,2393.09,478.62
5697,288.18,2,0.0,576.36,576.36,115.27
5698,74.74,10,10.0,747.4,672.66,134.53
5699,241.45,13,5.0,3138.85,2981.91,596.38
5700,309.98,9,0.0,2789.82,2789.82,557.96
5701,124.9,17,25.0,2123.3,1592.48,318.5
5702,156.66,18,15.0,2819.88,2396.9,479.38
5703,181.68,5,5.0,908.4,862.98,172.6
5704,456.5,10,15.0,4565.0,3880.25,776.05
5705,311.13,14,15.0,4355.82,3702.45,740.49
5706,63.85,19,20.0,1213.15,970.52,194.1
5707,192.97,16,10.0,3087.52,2778.77,555.75
5708,17.63,13,10.0,229.19,206.27,41.25
5709,147.54,16,0.0,2360.64,2360.64,472.13
5710,317.45,5,5.0,1587.25,1507.89,301.58
5711,5.05,16,15.0,80.8,68.68,13.74
5712,284.68,16,10.0,4554.88,4099.39,819.88
5713,468.54,9,5.0,4216.86,4006.02,801.2
5714,130.7,14,0.0,1829.8,1829.8,365.96
5715,226.04,11,0.0,2486.44,2486.44,497.29
5716,261.03,16,10.0,4176.48,3758.83,751.77
5717,331.73,3,15.0,995.19,845.91,169.18
5718,415.35,4,25.0,1661.4,1246.05,249.21
5719,84.94,18,25.0,1528.92,1146.69,229.34
5720,388.32,9,10.0,3494.88,3145.39,629.08
5721,194.14,19,0.0,3688.66,3688.66,737.73
5722,457.31,6,5.0,2743.86,2606.67,521.33
5723,275.99,17,10.0,4691.83,4222.65,844.53
5724,462.4,16,0.0,7398.4,7398.4,1479.68
5725,102.04,6,5.0,612.24,581.63,116.33
5726,382.29,17,5.0,6498.93,6173.98,1234.8
5727,412.65,4,20.0,1650.6,1320.48,264.1
5728,155.67,16,20.0,2490.72,1992.58,398.52
5729,142.97,6,0.0,857.82,857.82,171.56
5730,329.95,14,5.0,4619.3,4388.34,877.67
5731,236.55,20,10.0,4731.0,4257.9,851.58
5732,235.91,10,25.0,2359.1,1769.32,353.87
5733,68.16,13,5.0,886.08,841.78,168.36
5734,301.38,15,15.0,4520.7,3842.59,768.52
5735,151.17,15,10.0,2267.55,2040.79,408.16
5736,362.66,18,15.0,6527.88,5548.7,1109.74
5737,464.32,11,10.0,5107.52,4596.77,919.35
5738,493.91,10,5.0,4939.1,4692.15,938.43
5739,82.93,5,20.0,414.65,331.72,66.34
5740,258.24,10,5.0,2582.4,2453.28,490.66
5741,368.61,7,15.0,2580.27,2193.23,438.65
5742,187.09,9,25.0,1683.81,1262.86,252.57
5743,407.28,13,20.0,5294.64,4235.71,847.14
5744,133.62,18,10.0,2405.16,2164.64,432.93
5745,419.02,12,0.0,5028.24,5028.24,1005.65
5746,114.12,19,15.0,2168.28,1843.04,368.61
5747,92.46,15,0.0,1386.9,1386.9,277.38
5748,68.83,12,25.0,825.96,619.47,123.89
5749,100.61,3,15.0,301.83,256.56,51.31
5750,179.3,16,20.0,2868.8,2295.04,459.01
5751,26.13,6,5.0,156.78,148.94,29.79
5752,428.53,19,20.0,8142.07,6513.66,1302.73
5753,297.31,16,25.0,4756.96,3567.72,713.54
5754,185.39,10,20.0,1853.9,1483.12,296.62
5755,22.67,8,10.0,181.36,163.22,32.64
5756,254.83,8,25.0,2038.64,1528.98,305.8
5757,315.83,20,10.0,6316.6,5684.94,1136.99
5758,372.0,15,20.0,5580.0,4464.0,892.8
5759,203.37,20,5.0,4067.4,3864.03,772.81
5760,293.89,20,25.0,5877.8,4408.35,881.67
5761,496.23,6,20.0,2977.38,2381.9,476.38
5762,315.18,16,5.0,5042.88,4790.74,958.15
5763,329.96,6,10.0,1979.76,1781.78,356.36
5764,443.47,11,0.0,4878.17,4878.17,975.63
5765,346.1,10,0.0,3461.0,3461.0,692.2
5766,476.72,17,0.0,8104.24,8104.24,1620.85
5767,82.31,2,25.0,164.62,123.47,24.69
5768,146.12,12,20.0,1753.44,1402.75,280.55
5769,326.54,9,20.0,2938.86,2351.09,470.22
5770,431.03,1,15.0,431.03,366.38,73.28
5771,184.1,10,15.0,1841.0,1564.85,312.97
5772,219.37,13,25.0,2851.81,2138.86,427.77
5773,496.66,20,25.0,9933.2,7449.9,1489.98
5774,46.17,14,5.0,646.38,614.06,122.81
5775,46.77,15,10.0,701.55,631.4,126.28
5776,383.46,8,10.0,3067.68,2760.91,552.18
5777,159.62,14,0.0,2234.68,2234.68,446.94
5778,335.65,18,20.0,6041.7,4833.36,966.67
5779,115.48,20,20.0,2309.6,1847.68,369.54
5780,149.33,11,15.0,1642.63,1396.24,279.25
5781,440.39,10,20.0,4403.9,3523.12,704.62
5782,413.4,2,15.0,826.8,702.78,140.56
5783,438.68,8,25.0,3509.44,2632.08,526.42
5784,487.11,11,20.0,5358.21,4286.57,857.31
5785,431.45,6,25.0,2588.7,1941.52,388.31
5786,83.73,11,10.0,921.03,828.93,165.79
5787,32.02,15,10.0,480.3,432.27,86.45
5788,404.49,1,5.0,404.49,384.27,76.85
5789,265.55,8,20.0,2124.4,1699.52,339.9
5790,150.88,1,10.0,150.88,135.79,27.16
5791,41.67,9,15.0,375.03,318.78,63.76
5792,73.63,17,25.0,1251.71,938.78,187.76
5793,413.09,7,5.0,2891.63,2747.05,549.41
5794,81.42,17,5.0,1384.14,1314.93,262.99
5795,475.72,12,25.0,5708.64,4281.48,856.3
5796,276.26,1,10.0,276.26,248.63,49.73
5797,126.4,15,0.0,1896.0,1896.0,379.2
5798,121.21,16,25.0,1939.36,1454.52,290.9
5799,476.77,2,20.0,953.54,762.83,152.57
5800,291.42,1,20.0,291.42,233.14,46.63
5801,65.95,19,15.0,1253.05,1065.09,213.02
5802,75.1,16,20.0,1201.6,961.28,192.26
5803,115.85,11,20.0,1274.35,1019.48,203.9
5804,363.14,2,25.0,726.28,544.71,108.94
5805,248.1,12,15.0,2977.2,2530.62,506.12
5806,428.93,16,25.0,6862.88,5147.16,1029.43
5807,311.48,8,15.0,2491.84,2118.06,423.61
5808,236.9,4,25.0,947.6,710.7,142.14
5809,361.26,15,10.0,5418.9,4877.01,975.4
5810,197.03,13,5.0,2561.39,2433.32,486.66
5811,483.43,12,10.0,5801.16,5221.04,1044.21
5812,102.99,14,10.0,1441.86,1297.67,259.53
5813,368.82,6,5.0,2212.92,2102.27,420.45
5814,140.69,16,25.0,2251.04,1688.28,337.66
5815,174.21,4,0.0,696.84,696.84,139.37
5816,60.16,6,0.0,360.96,360.96,72.19
5817,422.37,7,15.0,2956.59,2513.1,502.62
5818,430.94,12,0.0,5171.28,5171.28,1034.26
5819,349.71,2,20.0,699.42,559.54,111.91
5820,303.18,3,0.0,909.54,909.54,181.91
5821,378.04,12,15.0,4536.48,3856.01,771.2
5822,239.89,16,5.0,3838.24,3646.33,729.27
5823,11.56,13,20.0,150.28,120.22,24.04
5824,54.74,1,15.0,54.74,46.53,9.31
5825,201.62,14,15.0,2822.68,2399.28,479.86
5826,222.91,17,25.0,3789.47,2842.1,568.42
5827,42.06,20,25.0,841.2,630.9,126.18
5828,253.77,9,20.0,2283.93,1827.14,365.43
5829,328.9,19,25.0,6249.1,4686.82,937.37
5830,273.78,1,15.0,273.78,232.71,46.54
5831,300.01,9,10.0,2700.09,2430.08,486.02
5832,275.01,10,10.0,2750.1,2475.09,495.02
5833,274.34,13,25.0,3566.42,2674.81,534.96
5834,240.07,13,10.0,3120.91,2808.82,561.76
5835,307.35,19,0.0,5839.65,5839.65,1167.93
5836,211.71,11,0.0,2328.81,2328.81,465.76
5837,389.88,17,10.0,6627.96,5965.16,1193.03
5838,417.51,10,15.0,4175.1,3548.84,709.77
5839,206.11,14,15.0,2885.54,2452.71,490.54
5840,123.1,14,10.0,1723.4,1551.06,310.21
5841,158.95,6,5.0,953.7,906.01,181.2
5842,53.35,20,20.0,1067.0,853.6,170.72
5843,26.75,7,5.0,187.25,177.89,35.58
5844,283.56,1,10.0,283.56,255.2,51.04
5845,446.28,15,10.0,6694.2,6024.78,1204.96
5846,330.14,11,25.0,3631.54,2723.65,544.73
5847,292.78,6,15.0,1756.68,1493.18,298.64
5848,175.61,15,0.0,2634.15,2634.15,526.83
5849,107.98,1,15.0,107.98,91.78,18.36
5850,87.28,7,0.0,610.96,610.96,122.19
5851,87.08,1,0.0,87.08,87.08,17.42
5852,51.02,8,15.0,408.16,346.94,69.39
5853,403.7,18,15.0,7266.6,6176.61,1235.32
5854,298.03,5,25.0,1490.15,1117.61,223.52
5855,24.61,11,0.0,270.71,270.71,54.14
5856,315.48,15,25.0,4732.2,3549.15,709.83
5857,368.54,5,0.0,1842.7,1842.7,368.54
5858,167.29,2,15.0,334.58,284.39,56.88
5859,115.25,19,5.0,2189.75,2080.26,416.05
5860,47.71,1,10.0,47.71,42.94,8.59
5861,392.99,8,5.0,3143.92,2986.72,597.34
5862,65.19,4,15.0,260.76,221.65,44.33
5863,272.17,10,0.0,2721.7,2721.7,544.34
5864,321.57,10,5.0,3215.7,3054.91,610.98
5865,275.94,16,5.0,4415.04,4194.29,838.86
5866,495.25,15,10.0,7428.75,6685.88,1337.18
5867,105.29,20,20.0,2105.8,1684.64,336.93
5868,107.98,20,5.0,2159.6,2051.62,410.32
5869,61.51,10,15.0,615.1,522.84,104.57
5870,323.82,14,15.0,4533.48,3853.46,770.69
5871,131.02,2,10.0,262.04,235.84,47.17
5872,399.96,4,15.0,1599.84,1359.86,271.97
5873,119.97,6,5.0,719.82,683.83,136.77
5874,169.24,10,15.0,1692.4,1438.54,287.71
5875,383.25,19,20.0,7281.75,5825.4,1165.08
5876,319.73,18,25.0,5755.14,4316.36,863.27
5877,395.52,8,15.0,3164.16,2689.54,537.91
5878,154.28,4,10.0,617.12,555.41,111.08
5879,399.26,2,15.0,798.52,678.74,135.75
5880,496.08,5,20.0,2480.4,1984.32,396.86
5881,348.84,17,0.0,5930.28,5930.28,1186.06
5882,479.34,13,20.0,6231.42,4985.14,997.03
5883,26.08,16,15.0,417.28,354.69,70.94
5884,448.89,10,0.0,4488.9,4488.9,897.78
5885,129.87,4,5.0,519.48,493.51,98.7
5886,44.76,5,25.0,223.8,167.85,33.57
5887,387.72,19,5.0,7366.68,6998.35,1399.67
5888,478.21,2,25.0,956.42,717.31,143.46
5889,234.77,2,5.0,469.54,446.06,89.21
5890,478.62,1,20.0,478.62,382.9,76.58
5891,160.38,9,0.0,1443.42,1443.42,288.68
5892,316.98,1,5.0,316.98,301.13,60.23
5893,32.67,11,0.0,359.37,359.37,71.87
5894,495.13,19,0.0,9407.47,9407.47,1881.49
5895,45.69,7,10.0,319.83,287.85,57.57
5896,338.2,3,20.0,1014.6,811.68,162.34
5897,173.14,9,25.0,1558.26,1168.69,233.74
5898,285.52,6,20.0,1713.12,1370.5,274.1
5899,395.98,17,0.0,6731.66,6731.66,1346.33
5900,160.75,11,15.0,1768.25,1503.01,300.6
5901,14.97,12,5.0,179.64,170.66,34.13
5902,270.03,12,0.0,3240.36,3240.36,648.07
5903,195.04,4,15.0,780.16,663.14,132.63
5904,158.89,6,5.0,953.34,905.67,181.13
5905,348.5,12,25.0,4182.0,3136.5,627.3
5906,399.83,16,15.0,6397.28,5437.69,1087.54
5907,119.77,19,20.0,2275.63,1820.5,364.1
5908,126.98,20,10.0,2539.6,2285.64,457.13
5909,48.26,17,20.0,820.42,656.34,131.27
5910,408.31,10,20.0,4083.1,3266.48,653.3
5911,456.61,6,25.0,2739.66,2054.74,410.95
5912,387.99,5,10.0,1939.95,1745.96,349.19
5913,52.59,5,10.0,262.95,236.66,47.33
5914,63.01,5,15.0,315.05,267.79,53.56
5915,189.11,4,5.0,756.44,718.62,143.72
5916,184.32,17,25.0,3133.44,2350.08,470.02
5917,59.74,7,25.0,418.18,313.63,62.73
5918,189.94,8,10.0,1519.52,1367.57,273.51
5919,52.17,18,20.0,939.06,751.25,150.25
5920,106.06,1,10.0,106.06,95.45,19.09
5921,466.98,6,20.0,2801.88,2241.5,448.3
5922,231.38,17,10.0,3933.46,3540.11,708.02
5923,75.51,2,5.0,151.02,143.47,28.69
5924,324.71,12,5.0,3896.52,3701.69,740.34
5925,31.03,6,5.0,186.18,176.87,35.37
5926,402.91,15,15.0,6043.65,5137.1,1027.42
5927,32.73,16,25.0,523.68,392.76,78.55
5928,20.17,16,15.0,322.72,274.31,54.86
5929,193.85,18,20.0,3489.3,2791.44,558.29
5930,357.25,15,5.0,5358.75,5090.81,1018.16
5931,82.9,9,25.0,746.1,559.58,111.92
5932,117.01,6,20.0,702.06,561.65,112.33
5933,13.72,12,5.0,164.64,156.41,31.28
5934,329.94,5,25.0,1649.7,1237.28,247.46
5935,44.89,2,20.0,89.78,71.82,14.36
5936,490.7,3,20.0,1472.1,1177.68,235.54
5937,75.7,15,20.0,1135.5,908.4,181.68
5938,48.33,7,10.0,338.31,304.48,60.9
5939,224.05,16,5.0,3584.8,3405.56,681.11
5940,30.55,16,10.0,488.8,439.92,87.98
5941,44.59,7,25.0,312.13,234.1,46.82
5942,307.3,8,10.0,2458.4,2212.56,442.51
5943,135.36,9,0.0,1218.24,1218.24,243.65
5944,224.87,13,10.0,2923.31,2630.98,526.2
5945,75.91,13,10.0,986.83,888.15,177.63
5946,71.31,15,5.0,1069.65,1016.17,203.23
5947,14.71,9,20.0,132.39,105.91,21.18
5948,234.34,3,10.0,703.02,632.72,126.54
5949,141.53,10,20.0,1415.3,1132.24,226.45
5950,105.66,14,25.0,1479.24,1109.43,221.89
5951,298.68,5,20.0,1493.4,1194.72,238.94
5952,95.89,3,0.0,287.67,287.67,57.53
5953,433.95,11,20.0,4773.45,3818.76,763.75
5954,179.64,19,15.0,3413.16,2901.19,580.24
5955,328.19,12,20.0,3938.28,3150.62,630.12
5956,57.16,14,5.0,800.24,760.23,152.05
5957,474.74,19,15.0,9020.06,7667.05,1533.41
5958,336.13,7,5.0,2352.91,2235.26,447.05
5959,174.77,20,10.0,3495.4,3145.86,629.17
5960,26.29,7,10.0,184.03,165.63,33.13
5961,33.45,18,20.0,602.1,481.68,96.34
5962,26.64,12,20.0,319.68,255.74,51.15
5963,11.9,2,20.0,23.8,19.04,3.81
5964,25.64,5,5.0,128.2,121.79,24.36
5965,213.66,6,10.0,1281.96,1153.76,230.75
5966,9.2,16,5.0,147.2,139.84,27.97
5967,337.52,20,20.0,6750.4,5400.32,1080.06
5968,324.3,10,0.0,3243.0,3243.0,648.6
5969,184.16,16,5.0,2946.56,2799.23,559.85
5970,317.2,12,25.0,3806.4,2854.8,570.96
5971,115.73,1,0.0,115.73,115.73,23.15
5972,95.52,9,10.0,859.68,773.71,154.74
5973,120.28,20,15.0,2405.6,2044.76,408.95
5974,135.51,8,0.0,1084.08,1084.08,216.82
5975,262.74,2,15.0,525.48,446.66,89.33
5976,312.31,14,5.0,4372.34,4153.72,830.74
5977,53.46,3,5.0,160.38,152.36,30.47
5978,332.75,4,5.0,1331.0,1264.45,252.89
5979,48.92,9,5.0,440.28,418.27,83.65
5980,224.53,8,20.0,1796.24,1436.99,287.4
5981,365.19,3,10.0,1095.57,986.01,197.2
5982,115.69,20,25.0,2313.8,1735.35,347.07
5983,120.1,12,10.0,1441.2,1297.08,259.42
5984,428.52,6,25.0,2571.12,1928.34,385.67
5985,370.99,8,0.0,2967.92,2967.92,593.58
5986,380.85,6,15.0,2285.1,1942.34,388.47
5987,65.77,3,25.0,197.31,147.98,29.6
5988,287.22,14,0.0,4021.08,4021.08,804.22
5989,149.33,7,15.0,1045.31,888.51,177.7
5990,317.55,10,25.0,3175.5,2381.62,476.33
5991,345.08,12,10.0,4140.96,3726.86,745.37
5992,70.67,20,10.0,1413.4,1272.06,254.41
5993,340.93,14,10.0,4773.02,4295.72,859.14
5994,288.68,6,25.0,1732.08,1299.06,259.81
5995,239.86,13,20.0,3118.18,2494.54,498.91
5996,385.4,6,15.0,2312.4,1965.54,393.11
5997,376.61,8,15.0,3012.88,2560.95,512.19
5998,475.36,12,20.0,5704.32,4563.46,912.69
5999,104.69,14,25.0,1465.66,1099.24,219.85
6000,229.57,12,0.0,2754.84,2754.84,550.97
6001,303.47,3,10.0,910.41,819.37,163.87
6002,122.15,20,20.0,2443.0,1954.4,390.88
6003,362.94,4,15.0,1451.76,1234.0,246.8
6004,146.43,1,0.0,146.43,146.43,29.29
6005,261.8,1,15.0,261.8,222.53,44.51
6006,291.58,14,20.0,4082.12,3265.7,653.14
6007,388.74,8,0.0,3109.92,3109.92,621.98
6008,339.36,16,5.0,5429.76,5158.27,1031.65
6009,303.28,7,25.0,2122.96,1592.22,318.44
6010,61.5,18,20.0,1107.0,885.6,177.12
6011,5.02,7,5.0,35.14,33.38,6.68
6012,207.77,12,10.0,2493.24,2243.92,448.78
6013,452.18,10,25.0,4521.8,3391.35,678.27
6014,124.17,14,10.0,1738.38,1564.54,312.91
6015,473.48,20,0.0,9469.6,9469.6,1893.92
6016,450.44,17,15.0,7657.48,6508.86,1301.77
6017,325.38,4,10.0,1301.52,1171.37,234.27
6018,261.59,7,0.0,1831.13,1831.13,366.23
6019,192.3,2,10.0,384.6,346.14,69.23
6020,151.12,16,20.0,2417.92,1934.34,386.87
6021,273.79,7,0.0,1916.53,1916.53,383.31
6022,213.34,7,15.0,1493.38,1269.37,253.87
6023,319.21,19,20.0,6064.99,4851.99,970.4
6024,9.34,14,20.0,130.76,104.61,20.92
6025,190.86,15,0.0,2862.9,2862.9,572.58
6026,278.1,1,10.0,278.1,250.29,50.06
6027,353.33,7,5.0,2473.31,2349.64,469.93
6028,490.58,20,10.0,9811.6,8830.44,1766.09
6029,313.39,16,10.0,5014.24,4512.82,902.56
6030,311.73,15,10.0,4675.95,4208.36,841.67
6031,107.39,18,15.0,1933.02,1643.07,328.61
6032,191.22,11,10.0,2103.42,1893.08,378.62
6033,474.34,9,15.0,4269.06,3628.7,725.74
6034,129.01,12,15.0,1548.12,1315.9,263.18
6035,214.35,4,0.0,857.4,857.4,171.48
6036,69.81,19,25.0,1326.39,994.79,198.96
6037,406.53,10,15.0,4065.3,3455.5,691.1
6038,262.06,5,0.0,1310.3,1310.3,262.06
6039,464.6,1,15.0,464.6,394.91,78.98
6040,369.1,15,25.0,5536.5,4152.38,830.48
6041,75.51,17,0.0,1283.67,1283.67,256.73
6042,430.84,7,0.0,3015.88,3015.88,603.18
6043,255.51,14,15.0,3577.14,3040.57,608.11
6044,347.33,5,0.0,1736.65,1736.65,347.33
6045,421.67,19,20.0,8011.73,6409.38,1281.88
6046,477.41,13,10.0,6206.33,5585.7,1117.14
6047,20.3,20,10.0,406.0,365.4,73.08
6048,290.97,16,10.0,4655.52,4189.97,837.99
6049,419.75,7,0.0,2938.25,2938.25,587.65
6050,200.54,11,15.0,2205.94,1875.05,375.01
6051,131.9,2,5.0,263.8,250.61,50.12
6052,67.91,3,25.0,203.73,152.8,30.56
6053,405.59,12,0.0,4867.08,4867.08,973.42
6054,286.12,10,10.0,2861.2,2575.08,515.02
6055,252.87,18,25.0,4551.66,3413.74,682.75
6056,82.88,15,15.0,1243.2,1056.72,211.34
6057,405.79,13,15.0,5275.27,4483.98,896.8
6058,435.74,5,15.0,2178.7,1851.89,370.38
6059,151.0,18,25.0,2718.0,2038.5,407.7
6060,13.17,20,0.0,263.4,263.4,52.68
6061,475.33,3,20.0,1425.99,1140.79,228.16
6062,260.39,5,0.0,1301.95,1301.95,260.39
6063,320.87,17,0.0,5454.79,5454.79,1090.96
