ID,Prix,Quantite,Remise
7807,417.59,6,10
7808,276.15,14,10
7809,406.2,1,20
7810,375.24,2,5
7811,259.39,2,15
7812,498.18,8,15
7813,23.29,16,5
7814,85.37,5,0
7815,291.26,20,5
7816,451.42,7,20
7817,36.38,13,0
7818,159.5,19,20
7819,255.91,12,0
7820,406.57,4,10
7821,170.7,15,20
7822,79.34,4,10
7823,43.18,16,10
7824,191.6,7,0
7825,340.23,13,25
7826,95.23,17,20
7827,54.15,8,20
7828,68.23,1,10
7829,97.99,7,10
7830,416.52,20,0
7831,50.98,6,0
7832,20.68,11,0
7833,371.93,2,10
7834,192.36,10,10
7835,300.88,16,10
7836,428.22,9,25
7837,22.41,12,20
7838,137.86,9,25
7839,91.96,6,15
7840,489.6,8,15
7841,324.86,16,0
7842,381.63,17,15
7843,57.77,7,10
7844,445.04,16,0
7845,334.33,6,20
7846,208.2,19,25
7847,72.8,4,0
7848,303.97,2,20
7849,270.37,3,15
7850,421.59,6,20
7851,186.22,8,25
7852,294.26,17,0
7853,54.76,11,5
7854,418.52,6,0
7855,23.28,2,15
7856,138.06,13,20
7857,385.03,8,15
7858,311.28,18,25
7859,156.46,15,25
7860,290.75,6,20
7861,304.68,12,20
7862,253.2,14,0
7863,236.25,8,20
7864,482.97,6,20
7865,385.72,1,25
7866,110.96,15,20
7867,169.54,12,0
7868,255.01,20,5
7869,277.05,18,10
7870,371.65,14,20
7871,234.76,8,25
7872,39.36,13,15
7873,22.31,5,15
7874,9.93,5,5
7875,390.34,19,15
7876,419.45,6,25
7877,454.05,20,25
7878,224.59,12,5
7879,496.42,7,5
7880,174.95,5,5
7881,371.07,13,0
7882,339.68,2,0
7883,333.08,4,20
7884,40.04,9,25
7885,450.43,10,5
7886,484.5,7,20
7887,435.22,14,15
7888,219.35,7,15
7889,77.8,19,25
7890,195.63,1,15
7891,272.02,14,5
7892,34.8,2,15
7893,53.41,18,20
7894,436.59,5,25
7895,398.26,4,10
7896,291.58,8,25
7897,172.18,8,0
7898,444.41,17,0
7899,285.28,8,5
7900,374.11,16,5
7901,148.93,14,10
7902,155.94,8,10
7903,84.86,6,25
7904,187.67,9,25
7905,108.35,16,20
7906,39.87,19,20
7907,111.51,7,10
7908,238.69,1,5
7909,90.36,6,10
7910,68.47,10,10
7911,95.45,5,10
7912,324.04,18,0
7913,312.53,13,15
7914,354.57,15,25
7915,92.36,7,0
7916,414.63,15,0
7917,432.1,7,25
7918,183.15,10,25
7919,133.13,4,20
7920,51.86,19,25
7921,272.65,17,10
7922,173.05,16,15
7923,359.58,17,10
7924,178.26,3,0
7925,204.82,19,15
7926,48.77,3,10
7927,117.96,20,5
7928,146.75,19,10
7929,124.21,4,5
7930,284.85,8,10
7931,288.87,17,25
7932,362.74,7,25
7933,395.26,20,25
7934,423.58,10,5
7935,119.7,4,5
7936,451.19,5,5
7937,464.2,19,20
7938,287.2,12,20
7939,295.95,13,5
7940,206.93,18,10
7941,472.23,12,0
7942,262.41,20,0
7943,80.67,1,10
7944,138.24,5,0
7945,154.58,17,15
7946,272.67,5,0
7947,196.34,11,5
7948,474.32,9,25
7949,381.37,10,20
7950,413.22,2,0
7951,103.87,7,0
7952,145.56,6,10
7953,406.15,8,25
7954,232.03,8,15
7955,284.12,12,0
7956,309.09,4,20
7957,479.46,15,25
7958,18.26,5,0
7959,423.47,8,25
7960,410.97,5,5
7961,466.73,14,10
7962,68.09,8,10
7963,79.37,13,0
7964,462.46,10,25
7965,210.98,5,20
7966,154.29,3,5
7967,101.94,10,15
7968,481.96,4,25
7969,177.4,16,15
7970,325.88,16,20
7971,54.57,12,10
7972,386.28,19,5
7973,262.7,9,20
7974,309.88,4,25
7975,303.69,14,25
7976,41.09,12,0
7977,433.94,13,20
7978,117.04,8,10
7979,392.12,6,20
7980,309.07,9,20
7981,137.96,19,20
7982,117.11,8,5
7983,303.33,17,5
7984,201.34,14,20
7985,338.47,11,5
7986,347.42,14,20
7987,138.31,14,5
7988,495.77,18,25
7989,332.89,13,10
7990,335.91,4,25
7991,120.29,2,15
7992,115.31,2,5
7993,211.23,4,20
7994,124.6,3,20
7995,129.77,9,0
7996,285.71,15,25
7997,411.5,14,5
7998,366.66,6,25
7999,78.97,3,15
8000,478.02,17,15
8001,396.22,20,20
8002,11.58,4,20
8003,21.13,2,15
8004,491.56,1,20
8005,249.04,6,0
8006,199.1,9,20
8007,228.58,8,10
8008,367.68,19,15
8009,370.92,2,25
8010,195.11,14,15
8011,410.38,7,25
8012,84.88,10,10
8013,351.06,4,5
8014,144.5,14,25
8015,193.0,6,25
8016,29.59,8,20
8017,185.09,19,5
8018,103.66,9,10
8019,381.44,11,20
8020,479.68,13,10
8021,61.94,7,10
8022,318.01,3,20
8023,72.02,12,10
8024,353.26,13,0
8025,193.51,20,10
8026,314.85,4,5
8027,171.55,2,20
8028,257.69,3,5
8029,284.5,11,20
8030,393.69,7,0
8031,33.88,12,15
8032,436.43,19,10
8033,229.72,15,15
8034,423.13,16,0
8035,232.83,10,5
8036,92.96,4,15
8037,295.82,15,0
8038,188.22,8,5
8039,260.31,2,20
8040,416.34,11,20
8041,404.44,11,0
8042,392.64,15,20
8043,281.76,2,5
8044,290.82,4,0
8045,283.61,18,15
8046,349.74,14,15
8047,7.22,5,20
8048,351.97,9,15
8049,244.09,5,5
8050,438.14,3,20
8051,189.59,7,25
8052,476.82,4,10
8053,150.52,19,15
8054,16.27,8,10
8055,36.05,9,15
8056,231.65,11,0
8057,164.42,6,5
8058,289.72,10,10
8059,298.89,4,15
8060,38.9,16,15
8061,297.34,1,20
8062,240.15,9,25
8063,336.16,9,15
8064,94.6,10,5
8065,248.02,9,25
8066,342.04,18,20
8067,106.54,5,15
8068,176.53,11,20
8069,269.87,17,15
8070,153.52,19,0
8071,31.3,4,10
8072,87.14,6,0
8073,73.91,2,25
8074,108.88,14,5
8075,262.84,2,5
8076,371.72,4,15
8077,159.74,11,20
8078,473.45,2,20
8079,129.02,16,10
8080,404.68,6,10
8081,328.51,2,25
8082,18.7,10,25
8083,450.69,14,0
8084,230.36,14,25
8085,194.66,7,20
8086,422.27,14,0
8087,469.67,15,0
8088,441.87,19,0
8089,234.96,8,20
8090,475.03,20,10
8091,5.72,2,0
8092,460.18,19,20
8093,274.16,3,25
8094,122.41,9,10
8095,277.96,2,20
8096,99.69,15,15
8097,79.91,5,5
8098,60.16,6,10
8099,55.87,16,0
8100,68.65,11,0
8101,194.01,5,5
8102,97.57,14,0
8103,87.97,7,0
8104,108.2,2,25
8105,65.91,7,20
8106,65.78,19,20
8107,44.37,5,25
8108,313.64,14,15
8109,235.19,20,20
8110,279.78,14,15
8111,457.53,4,10
8112,81.49,1,20
8113,478.48,7,0
8114,133.21,1,10
8115,271.49,5,20
8116,42.82,5,5
8117,148.64,2,25
8118,350.68,7,5
8119,346.44,9,5
8120,278.41,18,5
8121,384.31,4,25
8122,99.71,3,15
8123,257.58,10,20
8124,419.56,5,5
8125,352.69,17,10
8126,117.63,19,25
8127,182.64,5,5
8128,254.79,9,15
8129,130.86,4,25
8130,228.03,9,20
8131,401.57,14,15
8132,232.17,20,15
8133,130.95,20,10
8134,241.84,17,25
8135,87.04,16,25
8136,254.18,9,20
8137,430.82,17,15
8138,285.79,3,0
8139,190.38,16,5
8140,91.55,13,25
8141,36.51,20,25
8142,170.5,13,10
8143,482.39,9,20
8144,397.05,16,20
8145,33.21,20,20
8146,86.17,12,20
8147,411.99,4,15
8148,62.22,4,5
8149,141.35,10,20
8150,188.48,9,20
8151,376.54,4,20
8152,234.99,9,5
8153,232.54,12,5
8154,181.23,20,15
8155,53.86,6,20
8156,238.69,19,10
8157,474.04,12,20
8158,49.65,7,10
8159,438.09,3,10
8160,59.7,1,0
8161,344.6,16,5
8162,168.53,18,15
8163,303.18,4,5
8164,228.4,7,0
8165,482.84,8,10
8166,441.55,13,10
8167,437.65,1,20
8168,449.89,1,10
8169,342.39,9,5
8170,13.35,2,15
8171,467.05,14,0
8172,465.76,8,10
8173,245.41,1,20
8174,266.43,16,10
8175,167.9,19,25
8176,297.17,13,0
8177,275.92,19,20
8178,429.08,1,5
8179,214.76,14,20
8180,403.75,7,5
8181,245.08,13,25
8182,106.11,12,5
8183,387.94,3,5
8184,453.3,9,20
8185,417.74,10,10
8186,28.43,11,20
8187,336.27,8,0
8188,393.12,4,5
8189,126.96,19,5
8190,72.27,2,15
8191,352.35,2,10
8192,19.98,13,10
8193,13.03,17,15
8194,202.54,5,20
8195,372.15,5,10
8196,473.32,3,25
8197,264.03,7,25
8198,395.61,5,15
8199,165.94,16,25
8200,223.98,13,5
8201,47.18,11,5
8202,385.18,13,0
8203,155.1,3,5
8204,429.05,1,20
8205,475.08,6,25
8206,467.13,13,20
8207,331.69,7,5
8208,163.4,16,0
8209,200.14,14,15
8210,489.31,17,0
8211,461.9,19,25
8212,235.2,9,5
8213,300.24,8,15
8214,54.29,14,5
8215,461.47,9,5
8216,202.6,15,20
8217,463.97,10,0
8218,111.37,4,25
8219,490.88,3,20
8220,210.31,9,15
8221,68.43,3,15
8222,366.12,11,15
8223,314.98,19,0
8224,303.91,10,25
8225,403.15,18,15
8226,118.07,1,25
8227,468.59,12,5
8228,435.03,13,10
8229,406.96,14,25
8230,498.89,5,5
8231,496.52,10,10
8232,105.03,12,25
8233,272.24,15,0
8234,414.29,18,20
8235,116.14,1,0
8236,263.7,2,5
8237,19.12,4,20
8238,356.79,7,0
8239,227.64,16,5
8240,375.76,8,25
8241,86.18,3,15
8242,360.18,9,20
8243,134.54,10,25
8244,379.91,17,15
8245,90.21,11,25
8246,310.67,9,5
8247,149.36,15,0
8248,396.92,14,25
8249,305.58,1,0
8250,175.41,10,15
8251,347.33,17,10
8252,173.2,2,5
8253,497.43,11,5
8254,324.83,17,5
8255,6.71,10,5
8256,99.85,7,0
8257,62.96,12,25
8258,299.71,12,10
8259,459.02,14,20
8260,488.34,15,15
8261,298.0,4,10
8262,346.81,5,20
8263,85.04,1,0
8264,429.24,3,5
8265,6.71,7,10
8266,60.69,13,15
8267,427.45,9,15
8268,448.12,7,20
8269,100.81,8,15
8270,457.24,2,20
8271,406.14,15,25
8272,433.12,16,10
8273,56.3,2,25
8274,68.64,10,5
8275,107.03,6,0
8276,85.95,1,25
8277,471.12,4,0
8278,149.45,17,25
8279,353.54,5,25
8280,346.74,3,5
8281,138.05,5,20
8282,181.9,3,15
8283,96.72,11,0
8284,493.91,8,10
8285,205.57,2,10
8286,91.4,15,5
8287,314.78,2,25
8288,306.03,11,5
8289,467.77,6,25
8290,414.92,7,0
8291,220.17,8,0
8292,205.68,17,0
8293,304.3,13,0
8294,298.62,14,25
8295,453.71,5,20
8296,495.63,9,0
8297,132.61,12,20
8298,229.56,12,5
8299,284.28,8,0
8300,390.67,15,0
8301,463.76,1,10
8302,297.64,11,5
8303,264.52,15,15
8304,399.39,9,10
8305,158.41,12,15
8306,258.06,10,25
8307,114.48,10,0
8308,491.51,19,15
8309,482.47,12,15
8310,29.72,20,20
8311,273.21,5,10
8312,284.29,1,20
8313,376.38,13,5
8314,298.74,10,15
8315,407.23,14,20
8316,94.56,17,5
8317,426.12,13,10
8318,290.05,4,5
8319,284.82,7,5
8320,267.02,1,20
8321,388.74,12,5
8322,169.2,2,15
8323,487.44,6,15
8324,405.92,20,10
8325,348.58,3,0
8326,259.95,12,5
8327,196.63,1,15
8328,106.54,17,25
8329,294.99,2,15
8330,106.22,20,15
8331,107.94,15,5
8332,205.87,10,25
8333,87.73,10,25
8334,123.76,1,10
8335,356.68,6,20
8336,415.19,15,0
8337,496.45,12,10
8338,184.62,14,0
8339,337.83,14,25
8340,364.11,7,20
8341,178.76,1,0
8342,264.95,9,10
8343,169.1,14,15
8344,91.04,5,20
8345,93.03,3,15
8346,96.64,8,10
8347,139.98,20,10
8348,478.94,17,0
8349,238.09,9,0
8350,62.0,2,0
8351,124.07,17,0
8352,75.03,17,20
8353,307.81,11,5
8354,271.78,9,0
8355,333.84,6,25
8356,92.13,12,25
8357,374.01,3,25
8358,300.44,10,5
8359,65.47,14,15
8360,199.99,14,0
8361,334.39,19,20
8362,159.97,14,10
8363,199.48,18,0
8364,12.31,17,10
8365,274.68,8,25
8366,390.35,20,0
8367,452.96,3,25
8368,164.53,17,15
8369,377.5,12,0
8370,276.22,16,15
8371,342.8,10,20
8372,7.81,3,15
8373,466.11,8,5
8374,155.67,13,10
8375,218.33,19,15
8376,477.9,17,25
8377,100.01,10,0
8378,67.44,5,15
8379,415.49,18,5
8380,428.26,14,20
8381,265.5,10,25
8382,61.04,2,20
8383,305.37,15,5
8384,265.12,12,15
8385,201.01,19,15
8386,204.91,3,20
8387,108.81,2,20
8388,251.37,6,25
8389,313.71,3,5
8390,266.38,13,25
8391,238.27,4,15
8392,89.7,3,10
8393,67.35,4,25
8394,257.63,4,5
8395,281.56,9,0
8396,359.4,2,10
8397,138.98,18,20
8398,190.45,18,0
8399,167.25,18,5
8400,259.52,7,5
8401,194.34,12,15
8402,453.46,10,25
8403,205.54,4,0
8404,113.74,4,0
8405,178.8,8,20
8406,370.68,11,10
8407,473.02,10,0
8408,110.62,6,0
8409,274.93,2,15
8410,255.43,20,25
8411,94.47,17,25
8412,102.16,13,25
8413,56.63,14,0
8414,407.81,3,5
8415,123.48,3,15
8416,180.56,14,25
8417,400.4,17,15
8418,259.31,10,20
8419,216.02,6,15
8420,267.48,16,10
8421,263.77,14,20
8422,483.14,1,20
8423,372.71,2,5
8424,241.8,1,5
8425,367.22,7,10
8426,96.31,6,25
8427,127.45,14,15
8428,448.36,1,0
8429,66.48,20,0
8430,290.98,15,0
8431,19.13,15,5
8432,407.91,14,15
8433,193.8,10,0
8434,364.45,18,20
8435,443.7,3,5
8436,300.53,6,0
8437,79.97,10,25
8438,252.35,9,20
8439,396.61,13,15
8440,419.61,20,20
8441,26.22,9,10
8442,277.27,12,5
8443,131.74,13,25
8444,422.44,9,5
8445,118.04,1,25
8446,84.51,17,20
8447,26.96,17,10
8448,348.97,20,5
8449,163.6,8,20
8450,12.49,14,5
8451,15.13,1,5
8452,122.99,19,15
8453,444.94,12,0
8454,481.63,10,20
8455,57.86,11,20
8456,13.68,8,5
8457,202.55,4,10
8458,106.86,14,25
8459,370.63,13,15
8460,404.73,7,15
8461,103.63,18,25
8462,310.23,13,10
8463,120.18,15,5
8464,339.25,12,20
8465,82.16,15,15
8466,178.7,20,0
8467,478.07,11,25
8468,395.41,16,10
8469,127.84,3,10
8470,333.44,1,5
8471,8.21,20,15
8472,75.38,3,10
8473,151.3,3,25
8474,236.37,20,5
8475,149.22,17,20
8476,471.38,16,0
8477,128.72,15,5
8478,51.25,1,5
8479,290.86,17,20
8480,384.05,10,5
8481,279.35,18,0
8482,275.35,11,20
8483,374.42,1,10
8484,289.72,17,25
8485,443.86,16,25
8486,77.8,10,25
8487,420.45,19,0
8488,121.4,9,15
8489,368.53,17,15
8490,311.44,19,15
8491,405.63,20,5
8492,49.82,4,25
8493,324.89,3,10
8494,132.98,17,10
8495,491.58,1,5
8496,433.28,10,15
8497,129.69,8,5
8498,495.75,20,5
8499,288.1,17,25
8500,136.95,9,0
8501,484.58,18,5
8502,424.13,18,20
8503,280.94,1,0
8504,425.19,10,5
8505,480.54,15,10
8506,82.81,19,25
8507,150.58,5,5
8508,136.51,9,25
8509,43.28,7,10
8510,174.89,16,20
8511,412.96,13,20
8512,102.9,10,25
8513,273.44,14,15
8514,251.42,13,10
8515,5.66,16,5
8516,125.13,10,5
8517,488.0,14,20
8518,281.03,20,25
8519,458.9,20,0
8520,374.28,3,10
8521,160.52,2,15
8522,403.62,17,20
8523,219.48,17,10
8524,147.08,5,25
8525,30.83,7,0
8526,366.19,12,15
8527,494.21,10,15
8528,128.33,14,0
8529,127.13,14,0
8530,463.05,16,25
8531,184.75,1,5
8532,317.96,9,15
8533,37.11,3,5
8534,83.48,14,5
8535,178.4,10,15
8536,159.96,4,10
8537,170.32,16,0
8538,140.08,8,5
8539,459.25,18,5
8540,410.93,15,25
8541,137.97,13,10
8542,269.41,9,20
8543,59.94,7,10
8544,432.14,8,20
8545,248.91,6,10
8546,108.92,7,20
8547,178.04,18,5
8548,108.64,14,15
8549,66.79,14,10
8550,275.31,19,25
8551,355.34,4,20
8552,415.97,2,20
8553,489.3,5,20
8554,45.99,17,25
8555,432.26,15,5
8556,17.83,10,25
8557,339.41,20,20
8558,391.88,12,5
8559,353.25,10,5
8560,248.0,10,15
8561,414.24,15,20
8562,55.94,18,25
8563,31.31,10,15
8564,406.7,17,25
8565,240.9,2,15
8566,30.52,6,5
8567,308.68,1,10
8568,420.28,20,20
8569,191.82,12,5
8570,359.18,5,25
8571,447.04,13,20
8572,288.09,14,25
8573,278.89,6,10
8574,22.11,7,25
8575,382.0,16,15
8576,421.99,19,20
8577,86.88,11,20
8578,173.95,7,10
8579,60.53,13,15
8580,9.7,17,5
8581,106.67,8,20
8582,413.34,10,15
8583,389.7,20,0
8584,301.24,4,15
8585,126.53,16,15
8586,75.22,20,0
8587,131.09,20,20
8588,24.96,3,15
8589,393.31,9,15
8590,433.3,5,5
8591,390.85,2,20
8592,399.72,4,0
8593,164.42,15,5
8594,51.59,16,10
8595,11.85,8,20
8596,150.0,3,20
8597,318.59,14,15
8598,375.94,16,20
8599,56.97,19,20
8600,330.15,9,20
8601,146.0,5,20
8602,416.45,1,25
8603,208.83,15,25
8604,111.41,13,25
8605,316.66,19,0
8606,377.72,18,10
8607,335.76,4,10
8608,472.72,14,5
8609,256.97,9,20
8610,321.31,7,0
8611,174.16,12,20
8612,463.34,6,5
8613,339.46,5,20
8614,45.68,11,25
8615,463.05,12,5
8616,168.59,3,5
8617,300.82,1,0
8618,287.63,9,25
8619,302.95,16,0
8620,377.56,18,25
8621,379.46,2,10
8622,82.81,5,25
8623,428.24,13,0
8624,58.81,11,25
8625,56.54,11,0
8626,481.23,12,20
8627,202.46,14,15
8628,418.84,4,0
8629,239.66,8,25
8630,286.03,14,20
8631,373.79,16,5
8632,309.61,18,25
8633,296.13,19,25
8634,83.9,8,5
8635,435.35,10,5
8636,462.6,4,25
8637,482.73,3,10
8638,366.13,16,20
8639,188.75,16,0
8640,495.97,16,15
8641,330.61,14,5
8642,102.19,6,15
8643,370.44,12,0
8644,102.17,12,0
8645,215.42,4,15
8646,126.06,5,25
8647,70.91,9,0
8648,98.18,4,10
8649,393.77,2,0
8650,45.69,15,0
8651,142.24,14,5
8652,386.19,14,10
8653,51.68,15,5
8654,49.31,16,10
8655,208.86,18,20
8656,12.06,11,0
8657,45.4,5,5
8658,383.18,14,0
8659,250.91,15,15
8660,434.62,3,20
8661,495.77,14,15
8662,338.09,11,20
8663,252.89,20,15
8664,428.76,14,20
8665,307.12,4,0
8666,35.55,14,5
8667,153.96,4,20
8668,53.51,17,15
8669,115.18,20,25
8670,101.73,1,20
8671,28.05,18,5
8672,252.57,2,0
8673,343.77,10,15
8674,362.13,12,10
8675,129.26,2,0
8676,204.37,5,0
8677,157.08,16,5
8678,381.68,11,25
8679,422.07,15,25
8680,439.89,3,20
8681,451.45,5,15
8682,47.64,1,5
8683,177.12,3,5
8684,407.02,16,15
8685,179.06,3,25
8686,31.19,19,20
8687,231.22,20,15
8688,129.49,16,15
8689,210.86,20,25
8690,140.36,5,25
8691,424.49,4,5
8692,79.39,1,25
8693,309.68,14,0
8694,251.15,17,5
8695,64.64,16,15
8696,471.75,5,20
8697,492.47,7,15
8698,388.48,7,25
8699,250.2,8,25
8700,265.96,4,5
8701,368.43,20,5
8702,208.42,1,5
8703,36.11,15,0
8704,394.09,16,15
8705,150.39,16,5
8706,456.13,15,20
8707,255.16,6,10
8708,149.57,2,10
8709,399.59,16,5
8710,192.15,8,20
8711,109.35,9,25
8712,46.93,3,10
8713,163.03,20,0
8714,55.5,16,10
8715,113.5,3,10
8716,452.19,6,25
8717,281.35,4,0
8718,442.75,13,5
8719,17.39,15,20
8720,108.16,7,25
8721,117.05,12,20
8722,66.6,7,0
8723,133.79,8,10
8724,69.06,2,20
8725,245.56,12,25
8726,398.66,14,20
8727,436.37,7,0
8728,270.26,10,20
8729,485.89,18,25
8730,292.53,17,0
8731,464.37,13,15
8732,374.94,1,15
8733,467.39,13,5
8734,203.72,10,25
8735,210.82,12,5
8736,451.84,12,20
8737,332.53,7,20
8738,248.35,20,15
8739,285.07,7,10
8740,491.96,10,10
8741,217.63,13,10
8742,414.0,18,20
8743,447.35,13,5
8744,286.74,2,15
8745,69.85,1,0
8746,399.98,3,15
8747,30.28,1,5
8748,183.7,15,25
8749,19.27,18,0
8750,400.44,7,0
8751,27.51,13,25
8752,234.88,2,10
8753,290.13,18,0
8754,481.05,9,10
8755,349.17,13,25
8756,212.93,9,0
8757,98.89,3,20
8758,261.02,12,20
8759,252.13,18,25
8760,129.96,10,5
8761,105.74,15,15
8762,347.21,16,25
8763,205.76,11,10
8764,17.48,4,15
8765,377.24,17,0
8766,489.12,7,5
8767,309.67,15,15
8768,125.85,4,15
8769,171.54,1,25
8770,410.84,1,25
8771,476.06,12,10
8772,143.83,1,20
8773,452.61,3,15
8774,87.17,8,0
8775,141.38,8,10
8776,321.03,11,20
8777,46.33,15,15
8778,91.03,9,15
8779,140.18,18,5
8780,476.18,19,10
8781,296.98,10,10
8782,44.12,4,5
8783,425.63,11,15
8784,244.79,13,5
8785,297.0,3,5
8786,345.88,10,5
8787,9.58,17,20
8788,214.26,1,5
8789,191.4,2,25
8790,325.79,10,5
8791,224.59,5,15
8792,328.64,15,20
8793,490.12,14,0
8794,472.05,8,10
8795,364.36,9,10
8796,456.23,1,20
8797,79.14,16,15
8798,350.25,7,25
8799,402.96,15,25
8800,327.43,3,15
8801,110.44,15,15
8802,103.85,15,20
8803,227.31,7,0
8804,261.48,3,15
8805,65.65,20,25
8806,414.28,2,5
8807,226.13,19,5
8808,33.16,4,10
8809,9.91,9,20
8810,121.48,3,20
8811,393.85,11,25
8812,158.32,20,10
8813,21.69,2,25
8814,341.95,14,15
8815,449.24,1,5
8816,75.87,7,0
8817,184.45,11,5
8818,496.86,8,25
8819,24.06,17,15
8820,449.13,12,15
8821,291.02,6,5
8822,197.7,10,5
8823,299.36,16,10
8824,279.95,1,15
8825,102.89,13,0
8826,223.17,19,20
8827,424.45,5,15
8828,311.6,6,15
8829,472.37,19,25
8830,96.93,12,5
8831,355.69,7,0
8832,488.27,10,10
8833,189.77,2,25
8834,376.28,6,10
8835,174.42,12,15
8836,333.71,2,0
8837,59.23,12,20
8838,456.43,7,0
8839,133.07,11,20
8840,327.14,12,25
8841,282.17,1,15
8842,44.45,19,25
8843,438.9,4,0
8844,99.0,7,10
8845,195.75,11,5
8846,336.72,18,20
8847,451.71,19,25
8848,176.26,15,0
8849,79.12,1,0
8850,209.36,5,20
8851,284.45,12,5
8852,154.77,20,5
8853,452.76,12,0
8854,172.27,14,5
8855,468.9,1,0
8856,182.18,20,5
8857,60.65,5,5
8858,452.96,19,25
8859,31.63,14,5
8860,164.42,6,0
8861,252.78,3,25
8862,73.39,1,5
8863,167.8,2,10
8864,308.55,17,15
8865,410.12,18,0
8866,478.25,7,15
8867,486.03,1,5
8868,296.04,19,5
8869,312.36,12,25
8870,437.14,18,25
8871,311.87,11,0
8872,9.92,14,0
8873,182.81,9,0
8874,109.63,20,20
8875,201.44,6,5
8876,418.12,5,15
8877,484.99,16,10
8878,342.64,9,15
8879,353.58,12,15
8880,313.42,5,20
8881,471.56,20,5
8882,31.71,20,5
8883,331.82,9,0
8884,46.07,10,25
8885,289.92,17,20
8886,249.8,10,15
8887,307.12,2,20
8888,418.92,20,5
8889,305.27,5,15
8890,90.05,10,5
8891,170.57,17,0
8892,258.35,1,5
8893,242.54,18,5
8894,383.27,17,25
8895,348.99,20,15
8896,408.93,2,15
8897,15.26,10,25
8898,460.53,9,20
8899,216.81,18,15
8900,77.63,9,25
8901,69.03,16,5
8902,190.7,2,20
8903,367.91,7,15
8904,377.67,6,5
8905,133.87,6,0
8906,278.32,8,10
8907,411.88,8,0
8908,421.24,16,10
8909,7.96,16,0
8910,421.44,12,10
8911,311.64,16,10
8912,196.66,16,25
8913,451.36,20,0
8914,188.42,13,25
8915,77.9,10,20
8916,472.39,10,10
8917,420.46,11,20
8918,123.93,3,0
8919,486.7,9,15
8920,269.54,20,10
8921,168.12,19,20
8922,174.71,20,0
8923,132.78,15,25
8924,179.26,7,25
8925,31.06,17,15
8926,169.01,2,5
8927,234.13,14,10
8928,476.52,12,20
8929,105.51,13,15
8930,202.61,4,25
8931,57.38,13,15
8932,440.36,1,20
8933,237.61,3,25
8934,157.25,6,20
8935,249.47,4,10
8936,335.48,11,5
8937,404.31,20,0
8938,373.02,3,15
8939,239.51,1,25
8940,168.52,8,0
8941,445.18,8,25
8942,386.81,1,5
8943,60.64,20,15
8944,321.69,6,20
8945,179.4,7,25
8946,46.63,7,20
8947,183.79,11,20
8948,40.79,12,0
8949,383.35,2,15
8950,38.96,11,0
8951,211.88,15,0
8952,240.42,1,10
8953,70.9,12,20
8954,171.52,17,15
8955,114.3,2,25
8956,147.88,16,25
8957,149.16,11,20
8958,44.51,15,25
8959,287.07,2,10
8960,358.98,14,0
8961,168.32,5,25
8962,442.35,17,20
8963,209.0,7,10
8964,411.85,1,20
8965,474.5,8,25
8966,369.28,2,0
8967,174.82,9,5
8968,159.12,10,15
8969,273.23,9,25
8970,21.42,12,25
8971,227.75,14,5
8972,340.79,10,15
8973,38.21,1,15
8974,448.55,18,15
8975,309.69,4,15
8976,176.39,9,15
8977,297.46,3,5
8978,153.45,10,0
8979,250.9,19,15
8980,480.61,20,25
8981,343.23,16,5
8982,277.8,15,15
8983,327.22,2,5
8984,437.13,20,20
8985,421.58,5,5
8986,409.77,1,10
8987,431.77,1,20
8988,121.66,18,10
8989,7.98,10,0
8990,258.47,18,0
8991,378.92,8,15
8992,91.08,18,10
8993,459.1,5,20
8994,195.79,17,15
8995,288.05,5,0
8996,242.04,7,25
8997,151.27,20,0
8998,456.49,3,5
8999,204.34,15,20
9000,185.69,19,25
9001,312.85,12,0
9002,285.53,2,25
9003,120.75,15,10
9004,362.6,3,0
9005,481.74,19,10
9006,380.65,15,0
9007,47.5,13,0
9008,275.47,3,20
9009,139.06,13,0
9010,210.1,9,0
9011,230.89,12,15
9012,247.44,1,10
9013,418.56,6,10
9014,156.89,17,5
9015,451.08,12,25
9016,110.93,20,25
9017,367.65,16,20
9018,145.13,11,0
9019,79.88,2,25
9020,335.63,15,10
9021,120.73,12,5
9022,417.95,3,25
9023,284.94,12,25
9024,464.11,4,5
9025,159.21,13,25
9026,345.71,7,15
9027,225.26,18,5
9028,84.61,4,25
9029,223.58,16,20
9030,147.87,9,0
9031,283.52,18,10
9032,271.36,16,20
9033,410.7,4,5
9034,75.95,4,25
9035,97.42,19,10
9036,440.35,7,25
9037,352.91,3,10
9038,213.14,13,20
9039,493.64,18,10
9040,140.45,2,10
9041,49.63,13,5
9042,496.2,3,15
9043,329.46,4,0
9044,90.65,16,10
9045,320.2,9,20
9046,175.48,5,15
9047,359.33,10,0
9048,464.11,11,5
9049,8.5,8,15
9050,190.31,2,15
9051,396.63,5,0
9052,262.82,19,25
9053,178.04,10,0
9054,397.52,4,5
9055,321.59,15,25
9056,323.07,1,25
9057,157.53,13,15
9058,321.88,4,25
9059,464.4,8,5
9060,413.51,2,5
9061,41.15,18,5
9062,404.41,6,15
9063,322.1,13,0
9064,16.72,14,15
9065,472.68,3,20
9066,202.14,7,5
9067,313.33,10,20
9068,443.84,15,5
9069,282.53,9,20
9070,474.79,19,5
9071,168.01,3,0
9072,172.62,17,20
9073,17.31,20,10
9074,349.97,18,0
9075,84.48,17,20
9076,313.88,18,20
9077,12.78,3,25
